Wall time,Step,Value
1570400688.9793,6,90.565185546875
1570400689.019218,7,82.96115112304688
1570400689.1734831,11,61.04033660888672
1570400689.2118742,12,58.678070068359375
1570400689.3127227,15,49.48514175415039
1570400689.354526,16,47.505271911621094
1570400689.4650674,19,40.496437072753906
1570400689.506605,20,27.906932830810547
1570400689.558722,21,31.458702087402344
1570400689.7248027,25,26.202472686767578
1570400690.119167,34,25.307193756103516
1570400690.240577,37,17.97885513305664
1570400690.4041698,41,14.033812522888184
1570400690.4892,43,15.889554977416992
1570400690.584263,45,15.888185501098633
1570400690.6245577,46,17.4670352935791
1570400690.7305942,48,16.60959243774414
1570400690.8060107,50,15.50546932220459
1570400690.8494613,51,11.213583946228027
1570400690.9749591,54,15.205504417419434
1570400691.01315,55,15.230490684509277
1570400691.0620475,56,12.776176452636719
1570400691.109633,57,11.707274436950684
1570400691.153727,58,12.856464385986328
1570400691.4240556,64,14.095902442932129
1570400691.5037467,66,12.25279426574707
1570400691.5518184,67,14.506364822387695
1570400691.5844092,68,8.108887672424316
1570400691.6200576,69,8.871038436889648
1570400691.7433517,72,9.4456787109375
1570400691.7906718,73,10.599052429199219
1570400691.829795,74,10.583952903747559
1570400691.8722777,75,18.912736892700195
1570400692.0856748,80,13.41721248626709
1570400692.3066335,85,16.649473190307617
1570400692.446852,88,10.104825973510742
1570400692.4945447,89,12.580734252929688
1570400692.7721891,95,9.297652244567871
1570400693.152393,103,8.933432579040527
1570400693.2826414,106,12.161337852478027
1570400693.3320003,107,8.998332977294922
1570400693.6528573,114,6.621950149536133
1570400693.7783961,117,5.549689292907715
1570400693.8740726,119,3.9159159660339355
1570400694.1521142,125,6.820957183837891
1570400694.2108169,126,7.2159223556518555
1570400694.2786372,127,7.608191967010498
1570400694.4143353,130,7.58376932144165
1570400694.4651473,131,7.564315319061279
1570400694.7859156,138,11.737302780151367
1570400694.8864174,140,6.895712852478027
1570400694.976782,142,7.378828048706055
1570400695.03406,143,5.014059066772461
1570400695.0822449,144,11.348325729370117
1570400695.4104667,151,6.504753589630127
1570400695.6498177,156,9.626849174499512
1570400695.745487,158,6.699735164642334
1570400695.7948275,159,6.432427883148193
1570400695.8400042,160,6.947103977203369
1570400695.984844,163,6.551145553588867
1570400696.1162279,166,7.573853969573975
1570400696.2211022,168,7.5664873123168945
1570400696.2651727,169,6.490478515625
1570400696.4102619,172,7.057137489318848
1570400696.6963167,178,7.498569488525391
1570400696.740029,179,7.993537902832031
1570400696.8198225,181,7.884650230407715
1570400696.9652383,184,8.397783279418945
1570400697.062139,186,7.398014545440674
1570400697.1006238,187,8.299299240112305
1570400697.1895988,189,5.498172283172607
1570400697.2804224,191,6.319646835327148
1570400697.3247998,192,4.973418712615967
1570400697.659048,199,8.852734565734863
1570400698.051744,207,5.538590908050537
1570400698.1005242,208,6.342594146728516
1570400698.148649,209,7.580862998962402
1570400698.3292418,213,10.347911834716797
1570400698.8186967,223,5.749189853668213
1570400698.8703253,224,6.8037109375
1570400698.9673178,226,8.89328670501709
1570400699.0649233,228,6.684462547302246
1570400699.148369,230,7.633496284484863
1570400699.2831953,233,5.332259654998779
1570400699.3322809,234,4.364384174346924
1570400699.3898225,235,3.6488404273986816
1570400699.5432377,238,2.522249937057495
1570400700.0420196,248,6.080852508544922
1570400700.1469343,250,5.022768497467041
1570400700.4570284,256,6.025801658630371
1570400700.6147954,259,7.0296525955200195
1570400700.6558964,260,5.247286796569824
1570400700.7027063,261,5.339090347290039
1570400700.7623281,262,5.708579063415527
1570400700.8649967,264,8.409384727478027
1570400701.0627646,268,7.376486301422119
1570400701.1580982,270,10.523724555969238
1570400701.2619824,272,5.390200138092041
1570400701.366014,274,5.839334964752197
1570400701.6208975,279,4.443351745605469
1570400701.735084,281,3.0652318000793457
1570400701.9351084,285,4.729212760925293
1570400702.3058605,292,5.415798187255859
1570400702.3645985,293,5.125344753265381
1570400702.6174035,298,5.983940124511719
1570400702.6755457,299,5.389995098114014
1570400702.7293177,300,6.09184455871582
1570400702.8260536,302,5.653337001800537
1570400702.87816,303,7.8649983406066895
1570400702.935177,304,6.511316776275635
1570400703.1557965,308,3.1376962661743164
1570400703.2070062,309,4.2239298820495605
1570400703.3336604,311,4.701043605804443
1570400703.4850886,314,4.685404300689697
1570400703.7060752,318,5.529611110687256
1570400703.7580771,319,7.189254283905029
1570400703.8045275,320,5.977907180786133
1570400703.8630147,321,3.7126355171203613
1570400703.9653285,323,7.094391822814941
1570400704.1474311,326,6.425766468048096
