Wall time,Step,Value
1570400227.6834362,6,10.278080940246582
1570400227.7935326,7,9.69019603729248
1570400228.1991043,11,3.7780277729034424
1570400228.3004887,12,3.0364949703216553
1570400228.6106186,15,1.8413035869598389
1570400228.7117321,16,1.637579083442688
1570400229.0134504,19,1.2562013864517212
1570400229.105966,20,1.0655702352523804
1570400229.2054677,21,1.0969136953353882
1570400229.608776,25,0.8762221336364746
1570400230.5299196,34,0.6218230128288269
1570400230.8390453,37,0.35870859026908875
1570400231.260035,41,0.3873750865459442
1570400231.4612544,43,0.40207794308662415
1570400231.6745708,45,0.37112677097320557
1570400231.7848837,46,0.43425068259239197
1570400231.9844363,48,0.39889371395111084
1570400232.194229,50,0.5085391998291016
1570400232.3033319,51,0.2837468385696411
1570400232.6303022,54,0.4357694983482361
1570400232.734636,55,0.3326033353805542
1570400232.847372,56,0.3053343594074249
1570400232.9531066,57,0.37873905897140503
1570400233.0661163,58,0.35435935854911804
1570400233.73289,64,0.32783034443855286
1570400233.948388,66,0.2110818475484848
1570400234.0636322,67,0.21742545068264008
1570400234.1711857,68,0.1639382243156433
1570400234.284134,69,0.21277818083763123
1570400234.617456,72,0.22653080523014069
1570400234.7352474,73,0.2488943487405777
1570400234.8441145,74,0.17540243268013
1570400234.9598565,75,0.2895112931728363
1570400235.5126996,80,0.2777051031589508
1570400236.0152664,85,0.23841123282909393
1570400236.3304884,88,0.20739077031612396
1570400236.4498396,89,0.21757012605667114
1570400237.1147804,95,0.20196682214736938
1570400237.958477,103,0.11526565998792648
1570400238.2932487,106,0.23195186257362366
1570400238.4278724,107,0.10775617510080338
1570400239.1854014,114,0.14644581079483032
1570400239.4836311,117,0.09288717806339264
1570400239.7033982,119,0.1301279515028
1570400240.352823,125,0.11265359818935394
1570400240.462852,126,0.14194658398628235
1570400240.5631351,127,0.10861014574766159
1570400240.9058912,130,0.143889918923378
1570400241.0187166,131,0.11833728849887848
1570400241.7678988,138,0.2147776037454605
