Wall time,Step,Value
1570391608.3948417,6,21.964662551879883
1570391608.4571016,7,14.779393196105957
1570391608.7145393,11,9.953125953674316
1570391608.7836611,12,7.793765544891357
1570391608.9602015,15,6.035865306854248
1570391609.028239,16,7.622321128845215
1570391609.21017,19,6.238008499145508
1570391609.2742615,20,4.314847946166992
1570391609.3356376,21,4.413187503814697
1570391609.5841136,25,4.122076511383057
1570391610.1804886,34,3.7836825847625732
1570391610.3644686,37,2.36810302734375
1570391610.597027,41,2.1961920261383057
1570391610.7158604,43,2.193526268005371
1570391610.8327813,45,1.6449248790740967
1570391610.896879,46,2.6152536869049072
1570391611.0159526,48,2.079369068145752
1570391611.1361473,50,2.268738269805908
1570391611.1997604,51,1.4299577474594116
1570391611.3745618,54,2.8042261600494385
1570391611.4397862,55,1.9820038080215454
1570391611.501845,56,1.7361247539520264
1570391611.5610983,57,1.3563116788864136
1570391611.62152,58,1.4169912338256836
1570391611.9952605,64,2.0849883556365967
1570391612.109482,66,1.3369368314743042
1570391612.172306,67,1.171802282333374
1570391612.2339277,68,0.7737219929695129
1570391612.2956607,69,1.304273247718811
1570391612.4937449,72,0.9702157974243164
1570391612.5556064,73,1.2140867710113525
1570391612.616889,74,1.3306268453598022
1570391612.6764128,75,3.1100196838378906
1570391612.9993517,80,1.308803677558899
1570391613.327225,85,1.6170356273651123
1570391613.516229,88,1.1196168661117554
1570391613.5841613,89,0.8551148772239685
1570391613.9750824,95,1.151785135269165
1570391614.4863017,103,0.9567315578460693
1570391614.6740563,106,1.4245809316635132
1570391614.7411819,107,0.7094811797142029
1570391615.1884058,114,0.7025548219680786
1570391615.3697827,117,0.5125263929367065
1570391615.4977398,119,0.6968159675598145
1570391615.8714511,125,0.7587738633155823
1570391615.938547,126,0.6951888203620911
1570391616.0091088,127,0.4671010971069336
1570391616.2033544,130,0.5005524158477783
1570391616.2708046,131,0.6039474010467529
1570391616.7158842,138,1.075137734413147
1570391616.8496513,140,0.49427568912506104
1570391616.9699924,142,0.387699156999588
1570391617.032159,143,0.5797314047813416
1570391617.092558,144,0.4476071000099182
1570391617.5713437,151,0.8633630871772766
1570391617.9252498,156,0.8064730763435364
1570391618.0568871,158,0.41734257340431213
1570391618.1179318,159,0.43092402815818787
1570391618.1789148,160,0.5641524791717529
1570391618.3833363,163,0.5844773650169373
1570391618.5751185,166,0.6141976118087769
1570391618.700952,168,0.7040538787841797
1570391618.7625391,169,0.49090903997421265
1570391618.9447043,172,0.6991170644760132
1570391619.342286,178,0.3382624685764313
1570391619.4128518,179,0.5360280275344849
1570391619.5401385,181,0.41036078333854675
1570391619.7394805,184,0.5513635277748108
1570391619.8830447,186,0.5528774857521057
1570391619.954212,187,0.4231456518173218
1570391620.0803578,189,0.4859161078929901
1570391620.2168543,191,0.4958977997303009
1570391620.2816203,192,0.25691625475883484
1570391620.747446,199,0.8500872850418091
1570391621.2818224,207,0.2316475808620453
1570391621.3455799,208,0.4695965647697449
1570391621.4154522,209,0.38273194432258606
1570391621.6874075,213,0.562960147857666
1570391622.348757,223,0.42133429646492004
1570391622.4124541,224,0.3704620897769928
1570391622.5410068,226,0.5068151950836182
1570391622.6692166,228,0.3278018832206726
1570391622.7953312,230,0.28526824712753296
1570391623.0042717,233,0.47020405530929565
1570391623.079069,234,0.3042115867137909
1570391623.1468961,235,0.24645502865314484
1570391623.3512301,238,0.13006317615509033
1570391624.0312865,248,0.230917826294899
1570391624.1645703,250,0.21082201600074768
1570391624.565396,256,0.30044591426849365
1570391624.7696068,259,0.26620760560035706
1570391624.8348107,260,0.06650188565254211
1570391624.9016137,261,0.2977445125579834
1570391624.9670067,262,0.20765456557273865
1570391625.1010134,264,0.19371530413627625
1570391625.3841028,268,0.2881271541118622
1570391625.53116,270,0.2580776810646057
1570391625.6727214,272,0.2440643310546875
1570391625.8061845,274,0.32962197065353394
1570391626.1380506,279,0.23621143400669098
1570391626.304289,281,0.22741587460041046
1570391626.584632,285,0.18609954416751862
1570391627.0686457,292,0.22102536261081696
1570391627.1358995,293,0.3290536403656006
1570391627.4874616,298,0.12339059263467789
1570391627.554435,299,0.31143489480018616
1570391627.6254284,300,0.192504420876503
1570391627.7666812,302,0.24859744310379028
1570391627.834691,303,0.20228591561317444
1570391627.9010308,304,0.3112189471721649
1570391628.1954095,308,0.12362891435623169
1570391628.2747371,309,0.2970544397830963
1570391628.4209187,311,0.274019718170166
1570391628.6299365,314,0.22832587361335754
1570391628.9110441,318,0.3395497500896454
1570391628.9781337,319,0.5149431824684143
1570391629.0604722,320,0.274373859167099
1570391629.1331658,321,0.1445855349302292
1570391629.2689416,323,0.42782801389694214
1570391629.4761534,326,0.31774526834487915
1570391629.5537286,327,0.1736789494752884
1570391629.6295192,328,0.21113121509552002
1570391629.8514466,331,0.2697034478187561
1570391629.91983,332,0.3029292821884155
1570391630.0582347,334,0.23471835255622864
1570391630.4879463,340,0.2968442440032959
1570391630.6287668,342,0.3238845765590668
1570391630.8288727,345,0.3454355299472809
1570391630.9012954,346,0.32734307646751404
1570391631.0417237,348,0.1654735952615738
1570391631.1115365,349,0.3056541383266449
1570391631.4813786,354,0.22049957513809204
1570391631.5532806,355,0.13850554823875427
1570391631.84367,359,0.13026107847690582
1570391631.984042,361,0.17457915842533112
1570391632.2163124,364,0.16293251514434814
1570391632.5241656,368,0.12562768161296844
1570391632.8202949,372,0.12977468967437744
1570391632.975581,374,0.1959710419178009
1570391633.2710907,378,0.32459479570388794
1570391633.341806,379,0.1822461187839508
1570391633.4149766,380,0.09818345308303833
1570391633.5620928,382,0.11115787923336029
1570391633.6326919,383,0.15348701179027557
1570391633.9411464,387,0.1055908352136612
1570391634.0101233,388,0.17275382578372955
1570391634.2950969,392,0.11965706199407578
1570391634.3647676,393,0.11633799970149994
1570391634.4362361,394,0.2060016244649887
1570391635.1802356,404,0.09776332974433899
1570391635.5302203,409,0.12561461329460144
1570391636.042555,416,0.08508458733558655
1570391636.1229846,417,0.20542028546333313
1570391636.4899924,422,0.12822911143302917
1570391636.575415,423,0.06740488857030869
1570391636.7196765,425,0.12160293757915497
1570391636.859843,427,0.11234965920448303
1570391637.1604564,431,0.1847386509180069
1570391637.8334963,440,0.1128716766834259
1570391637.9047346,441,0.04258598014712334
